pos_x,pos_y,angle,target_x,target_y
-3,-13,-2.0930670348376026,3.132535012823311,-2.536060352249848
12,2,0.001241661649823987,-2.5489302232832642,2.108176516140013
11,1,-0.0806915477204836,-2.5489302232832642,2.108176516140013
10,0,-0.1698881021557443,-2.5489302232832642,2.108176516140013
9,-1,-0.2751213103550185,-2.5489302232832642,2.108176516140013
8,-2,-0.3774383290138144,-2.5489302232832642,2.108176516140013
7,-3,-0.4805721649328931,-2.5489302232832642,2.108176516140013
6,-4,-0.6033094585348734,-2.5489302232832642,2.108176516140013
5,-5,-0.7462839071789034,-2.5489302232832642,2.108176516140013
4,-6,-0.907599724578967,-2.5489302232832642,2.108176516140013
3,-7,-1.0230184939609615,-2.5489302232832642,2.108176516140013
2,-8,-1.1447008221903368,-2.5489302232832642,2.108176516140013
1,-9,-1.265912821088207,-2.5489302232832642,2.108176516140013
0,-10,-1.364642468915377,-2.5489302232832642,2.108176516140013
-1,-11,-1.449797447878814,-2.5489302232832642,2.108176516140013
-2,-12,-1.5228734615682766,-2.5489302232832642,2.108176516140013
-3,-13,-1.5911912215918196,-2.5489302232832642,2.108176516140013
12,2,0.4272971696126665,0.8857371769273792,-3.189374368509003
11,1,0.40426110543638843,0.8857371769273792,-3.189374368509003
10,0,0.3210581762331952,0.8857371769273792,-3.189374368509003
9,-1,0.2688189434095326,0.8857371769273792,-3.189374368509003
8,-2,0.1696106702223844,0.8857371769273792,-3.189374368509003
7,-3,0.035115019785788154,0.8857371769273792,-3.189374368509003
6,-4,-0.1643579775525501,0.8857371769273792,-3.189374368509003
5,-5,-0.4116228122018365,0.8857371769273792,-3.189374368509003
4,-6,-0.7403025525977217,0.8857371769273792,-3.189374368509003
3,-7,-1.0602484875689333,0.8857371769273792,-3.189374368509003
2,-8,-1.3667557701528432,0.8857371769273792,-3.189374368509003
1,-9,-1.5529437410697486,0.8857371769273792,-3.189374368509003
0,-10,-1.7110291174948469,0.8857371769273792,-3.189374368509003
-1,-11,-1.8102446396168743,0.8857371769273792,-3.189374368509003
-2,-12,-1.8858031442005063,0.8857371769273792,-3.189374368509003
-3,-13,-1.9377640295548522,0.8857371769273792,-3.189374368509003
12,2,0.2629616447749288,-3.7298067675433044,-2.6492726110099585
11,1,0.244617898517916,-3.7298067675433044,-2.6492726110099585
10,0,0.18194838539555222,-3.7298067675433044,-2.6492726110099585
9,-1,0.1122464475538306,-3.7298067675433044,-2.6492726110099585
8,-2,0.05902828927890831,-3.7298067675433044,-2.6492726110099585
7,-3,-0.048863552053690376,-3.7298067675433044,-2.6492726110099585
6,-4,-0.1276320897658783,-3.7298067675433044,-2.6492726110099585
5,-5,-0.2717341320022643,-3.7298067675433044,-2.6492726110099585
4,-6,-0.4209715402971915,-3.7298067675433044,-2.6492726110099585
3,-7,-0.5680821546969895,-3.7298067675433044,-2.6492726110099585
2,-8,-0.7460598371685586,-3.7298067675433044,-2.6492726110099585
1,-9,-0.9394726547636653,-3.7298067675433044,-2.6492726110099585
0,-10,-1.102528439176407,-3.7298067675433044,-2.6492726110099585
-1,-11,-1.250317342909518,-3.7298067675433044,-2.6492726110099585
-2,-12,-1.3836724981934148,-3.7298067675433044,-2.6492726110099585
-3,-13,-1.5054212520655443,-3.7298067675433044,-2.6492726110099585
12,2,-0.00904057759319321,-0.892725806736701,2.0270279839416148
11,1,-0.08126653472020065,-0.892725806736701,2.0270279839416148
10,0,-0.2053672863910506,-0.892725806736701,2.0270279839416148
9,-1,-0.29153735424004656,-0.892725806736701,2.0270279839416148
8,-2,-0.4020944397754279,-0.892725806736701,2.0270279839416148
7,-3,-0.559380164876357,-0.892725806736701,2.0270279839416148
6,-4,-0.7114260777406226,-0.892725806736701,2.0270279839416148
5,-5,-0.8726076480020042,-0.892725806736701,2.0270279839416148
4,-6,-1.0157677196570771,-0.892725806736701,2.0270279839416148
3,-7,-1.1557026094277882,-0.892725806736701,2.0270279839416148
2,-8,-1.2908106274442877,-0.892725806736701,2.0270279839416148
1,-9,-1.3899636292810305,-0.892725806736701,2.0270279839416148
0,-10,-1.5164494932732249,-0.892725806736701,2.0270279839416148
-1,-11,-1.5793751082125627,-0.892725806736701,2.0270279839416148
-2,-12,-1.657230594562654,-0.892725806736701,2.0270279839416148
-3,-13,-1.700914630542134,-0.892725806736701,2.0270279839416148
12,2,0.07928880590332947,-0.9858059873880167,0.8749895766901634
11,1,0.013628440011005553,-0.9858059873880167,0.8749895766901634
10,0,-0.09402244532869408,-0.9858059873880167,0.8749895766901634
9,-1,-0.1907568785568544,-0.9858059873880167,0.8749895766901634
8,-2,-0.2946046420100495,-0.9858059873880167,0.8749895766901634
7,-3,-0.4527809410562552,-0.9858059873880167,0.8749895766901634
6,-4,-0.5906077850863125,-0.9858059873880167,0.8749895766901634
5,-5,-0.7867974758126787,-0.9858059873880167,0.8749895766901634
4,-6,-0.9387914804687857,-0.9858059873880167,0.8749895766901634
3,-7,-1.1014877675542658,-0.9858059873880167,0.8749895766901634
2,-8,-1.2508360366583982,-0.9858059873880167,0.8749895766901634
1,-9,-1.3622296882174045,-0.9858059873880167,0.8749895766901634
0,-10,-1.4697950995877067,-0.9858059873880167,0.8749895766901634
-1,-11,-1.584125692997361,-0.9858059873880167,0.8749895766901634
-2,-12,-1.6437952600242862,-0.9858059873880167,0.8749895766901634
-3,-13,-1.7184690640225182,-0.9858059873880167,0.8749895766901634
12,2,0.016209419625007708,3.2094300148444646,1.812737456321197
11,1,-0.09881027202716672,3.2094300148444646,1.812737456321197
10,0,-0.2529568539756851,3.2094300148444646,1.812737456321197
9,-1,-0.4520620863681782,3.2094300148444646,1.812737456321197
8,-2,-0.6832456133339636,3.2094300148444646,1.812737456321197
7,-3,-0.902299594436859,3.2094300148444646,1.812737456321197
6,-4,-1.1271400986453224,3.2094300148444646,1.812737456321197
5,-5,-1.3197951007639923,3.2094300148444646,1.812737456321197
4,-6,-1.4679017166963,3.2094300148444646,1.812737456321197
3,-7,-1.6043592167521752,3.2094300148444646,1.812737456321197
2,-8,-1.7093994675069002,3.2094300148444646,1.812737456321197
1,-9,-1.7729759750940912,3.2094300148444646,1.812737456321197
0,-10,-1.8248713008792614,3.2094300148444646,1.812737456321197
-1,-11,-1.9007839004778733,3.2094300148444646,1.812737456321197
-2,-12,-1.94096683435787,3.2094300148444646,1.812737456321197
-3,-13,-1.9609553949055438,3.2094300148444646,1.812737456321197
12,2,0.4743454237341542,-1.3756083856445898,-4.725240279806176
11,1,0.4314361516584171,-1.3756083856445898,-4.725240279806176
10,0,0.37697503941299043,-1.3756083856445898,-4.725240279806176
9,-1,0.34585255504482426,-1.3756083856445898,-4.725240279806176
8,-2,0.28770352899816853,-1.3756083856445898,-4.725240279806176
7,-3,0.2059700879249052,-1.3756083856445898,-4.725240279806176
6,-4,0.09168096928589307,-1.3756083856445898,-4.725240279806176
5,-5,-0.040134950183695194,-1.3756083856445898,-4.725240279806176
4,-6,-0.22343743667707994,-1.3756083856445898,-4.725240279806176
3,-7,-0.503782793405153,-1.3756083856445898,-4.725240279806176
2,-8,-0.7667680670668306,-1.3756083856445898,-4.725240279806176
1,-9,-1.0590814603858076,-1.3756083856445898,-4.725240279806176
0,-10,-1.3248813910243977,-1.3756083856445898,-4.725240279806176
-1,-11,-1.5135173858124193,-1.3756083856445898,-4.725240279806176
-2,-12,-1.6488629632629197,-1.3756083856445898,-4.725240279806176
-3,-13,-1.767055888016903,-1.3756083856445898,-4.725240279806176
12,2,0.16081630449108503,-0.9041158082422047,-0.1290238151857519
11,1,0.08824190866680057,-0.9041158082422047,-0.1290238151857519
10,0,0.004746666932518626,-0.9041158082422047,-0.1290238151857519
9,-1,-0.10332794898177866,-0.9041158082422047,-0.1290238151857519
8,-2,-0.20546026312413435,-0.9041158082422047,-0.1290238151857519
7,-3,-0.3347364555592973,-0.9041158082422047,-0.1290238151857519
6,-4,-0.514716586819538,-0.9041158082422047,-0.1290238151857519
5,-5,-0.6944295075398415,-0.9041158082422047,-0.1290238151857519
4,-6,-0.8794867777505104,-0.9041158082422047,-0.1290238151857519
3,-7,-1.0711722217736843,-0.9041158082422047,-0.1290238151857519
2,-8,-1.2159995304013782,-0.9041158082422047,-0.1290238151857519
1,-9,-1.354164347051633,-0.9041158082422047,-0.1290238151857519
0,-10,-1.4888984452287863,-0.9041158082422047,-0.1290238151857519
-1,-11,-1.5789955786696086,-0.9041158082422047,-0.1290238151857519
-2,-12,-1.6703545196082124,-0.9041158082422047,-0.1290238151857519
-3,-13,-1.750685891008605,-0.9041158082422047,-0.1290238151857519
12,2,0.3415123955695844,2.084174345536657,-1.6018261064558779
11,1,0.27956807007509643,2.084174345536657,-1.6018261064558779
10,0,0.22008859555669147,2.084174345536657,-1.6018261064558779
9,-1,0.09570070559260341,2.084174345536657,-1.6018261064558779
8,-2,-0.05560803501041834,2.084174345536657,-1.6018261064558779
7,-3,-0.27378332739783656,2.084174345536657,-1.6018261064558779
6,-4,-0.5387831128498394,2.084174345536657,-1.6018261064558779
5,-5,-0.8551108861472245,2.084174345536657,-1.6018261064558779
4,-6,-1.1542973213665477,2.084174345536657,-1.6018261064558779
3,-7,-1.3894676277832656,2.084174345536657,-1.6018261064558779
2,-8,-1.5957456823333926,2.084174345536657,-1.6018261064558779
1,-9,-1.7176110933774251,2.084174345536657,-1.6018261064558779
0,-10,-1.8191793833441297,2.084174345536657,-1.6018261064558779
-1,-11,-1.8772048517953346,2.084174345536657,-1.6018261064558779
-2,-12,-1.9337393098589812,2.084174345536657,-1.6018261064558779
-3,-13,-1.9862993070625998,2.084174345536657,-1.6018261064558779
12,2,0.1485759816490287,-3.5140464030036345,-0.2724839082518118
11,1,0.09570478831815687,-3.5140464030036345,-0.2724839082518118
10,0,0.01876953238910099,-3.5140464030036345,-0.2724839082518118
9,-1,-0.050685644358915954,-3.5140464030036345,-0.2724839082518118
8,-2,-0.1482932650478767,-3.5140464030036345,-0.2724839082518118
7,-3,-0.26175231910489755,-3.5140464030036345,-0.2724839082518118
6,-4,-0.375436436507624,-3.5140464030036345,-0.2724839082518118
5,-5,-0.4987614216301683,-3.5140464030036345,-0.2724839082518118
4,-6,-0.6579811968620662,-3.5140464030036345,-0.2724839082518118
3,-7,-0.8043186180286876,-3.5140464030036345,-0.2724839082518118
2,-8,-0.9335894778268833,-3.5140464030036345,-0.2724839082518118
1,-9,-1.1087495487427488,-3.5140464030036345,-0.2724839082518118
0,-10,-1.229204642876146,-3.5140464030036345,-0.2724839082518118
-1,-11,-1.35153926598937,-3.5140464030036345,-0.2724839082518118
-2,-12,-1.429451309206788,-3.5140464030036345,-0.2724839082518118
-3,-13,-1.5343455418969112,-3.5140464030036345,-0.2724839082518118
12,2,0.041249804837193274,-0.13462914505848556,1.438007267952325
11,1,-0.03874532876267652,-0.13462914505848556,1.438007267952325
10,0,-0.16855019249120196,-0.13462914505848556,1.438007267952325
9,-1,-0.2564390433781749,-0.13462914505848556,1.438007267952325
8,-2,-0.40561389897972633,-0.13462914505848556,1.438007267952325
7,-3,-0.5611020952337279,-0.13462914505848556,1.438007267952325
6,-4,-0.7437791723800616,-0.13462914505848556,1.438007267952325
5,-5,-0.9198798833258374,-0.13462914505848556,1.438007267952325
4,-6,-1.0597431788054872,-0.13462914505848556,1.438007267952325
3,-7,-1.2300915053440087,-0.13462914505848556,1.438007267952325
2,-8,-1.351969313674288,-0.13462914505848556,1.438007267952325
1,-9,-1.4601494911621353,-0.13462914505848556,1.438007267952325
0,-10,-1.5597158461220353,-0.13462914505848556,1.438007267952325
-1,-11,-1.635967083721143,-0.13462914505848556,1.438007267952325
-2,-12,-1.7205136619940944,-0.13462914505848556,1.438007267952325
-3,-13,-1.7630677296854727,-0.13462914505848556,1.438007267952325
12,2,0.394058874172116,-0.5403816876406857,-3.24918002238078
11,1,0.3585150413501794,-0.5403816876406857,-3.24918002238078
10,0,0.2974839503896908,-0.5403816876406857,-3.24918002238078
9,-1,0.24055650987630706,-0.5403816876406857,-3.24918002238078
8,-2,0.1437797494495387,-0.5403816876406857,-3.24918002238078
7,-3,0.01995458310663657,-0.5403816876406857,-3.24918002238078
6,-4,-0.12611062217256067,-0.5403816876406857,-3.24918002238078
5,-5,-0.2943649674700424,-0.5403816876406857,-3.24918002238078
4,-6,-0.5410815518746269,-0.5403816876406857,-3.24918002238078
3,-7,-0.8168497018265497,-0.5403816876406857,-3.24918002238078
2,-8,-1.0752912218412864,-0.5403816876406857,-3.24918002238078
1,-9,-1.3077120021618651,-0.5403816876406857,-3.24918002238078
0,-10,-1.5161991060939064,-0.5403816876406857,-3.24918002238078
-1,-11,-1.6248107540867158,-0.5403816876406857,-3.24918002238078
-2,-12,-1.7414436289810682,-0.5403816876406857,-3.24918002238078
-3,-13,-1.8019462186386632,-0.5403816876406857,-3.24918002238078
12,2,0.5434177923400609,4.508809875310817,-2.495446982168532
11,1,0.5035258229144615,4.508809875310817,-2.495446982168532
10,0,0.422697786419858,4.508809875310817,-2.495446982168532
9,-1,0.3193975629902529,4.508809875310817,-2.495446982168532
8,-2,0.13146604804038328,4.508809875310817,-2.495446982168532
7,-3,-0.19386957920265538,4.508809875310817,-2.495446982168532
6,-4,-0.7990985196633112,4.508809875310817,-2.495446982168532
5,-5,-1.3788920124147808,4.508809875310817,-2.495446982168532
4,-6,-1.718425581420282,4.508809875310817,-2.495446982168532
3,-7,-1.8948699623299645,4.508809875310817,-2.495446982168532
2,-8,-1.9901922833675796,4.508809875310817,-2.495446982168532
1,-9,-2.0585555257479733,4.508809875310817,-2.495446982168532
0,-10,-2.1079467791635267,4.508809875310817,-2.495446982168532
-1,-11,-2.146753243149055,4.508809875310817,-2.495446982168532
-2,-12,-2.1755427612248246,4.508809875310817,-2.495446982168532
-3,-13,-2.1903107875492847,4.508809875310817,-2.495446982168532
12,2,0.3231020750660647,-2.411639169951445,-3.1003811522905664
11,1,0.2725925230138736,-2.411639169951445,-3.1003811522905664
10,0,0.2572837839291381,-2.411639169951445,-3.1003811522905664
9,-1,0.1841012918766279,-2.411639169951445,-3.1003811522905664
8,-2,0.1194483563017411,-2.411639169951445,-3.1003811522905664
7,-3,0.024369505262557503,-2.411639169951445,-3.1003811522905664
6,-4,-0.10288512444742232,-2.411639169951445,-3.1003811522905664
5,-5,-0.25630113658316483,-2.411639169951445,-3.1003811522905664
4,-6,-0.4198121714607653,-2.411639169951445,-3.1003811522905664
3,-7,-0.6305554204894165,-2.411639169951445,-3.1003811522905664
2,-8,-0.8528002587863135,-2.411639169951445,-3.1003811522905664
1,-9,-1.0516341811052725,-2.411639169951445,-3.1003811522905664
0,-10,-1.2363710649016921,-2.411639169951445,-3.1003811522905664
-1,-11,-1.3806562857822515,-2.411639169951445,-3.1003811522905664
-2,-12,-1.5116330337833697,-2.411639169951445,-3.1003811522905664
-3,-13,-1.6202554578657764,-2.411639169951445,-3.1003811522905664
12,2,0.7181576815996675,4.4521042877485435,-4.38150076701624
11,1,0.6746967394828878,4.4521042877485435,-4.38150076701624
10,0,0.6712463742258605,4.4521042877485435,-4.38150076701624
9,-1,0.6365311039756784,4.4521042877485435,-4.38150076701624
8,-2,0.5863205373527258,4.4521042877485435,-4.38150076701624
7,-3,0.5008975839145978,4.4521042877485435,-4.38150076701624
6,-4,0.24573873734460808,4.4521042877485435,-4.38150076701624
5,-5,-0.8689936447398601,4.4521042877485435,-4.38150076701624
4,-6,-1.824095689615132,4.4521042877485435,-4.38150076701624
3,-7,-2.0828461599360546,4.4521042877485435,-4.38150076701624
2,-8,-2.179817036491131,4.4521042877485435,-4.38150076701624
1,-9,-2.2296952670360266,4.4521042877485435,-4.38150076701624
0,-10,-2.2312515801073864,4.4521042877485435,-4.38150076701624
-1,-11,-2.2553339319179626,4.4521042877485435,-4.38150076701624
-2,-12,-2.293494860343724,4.4521042877485435,-4.38150076701624
-3,-13,-2.2646530154278013,4.4521042877485435,-4.38150076701624
12,2,-0.14561596901599125,-1.157357527527493,4.070997870274185
11,1,-0.24807653672520744,-1.157357527527493,4.070997870274185
10,0,-0.34882535307343854,-1.157357527527493,4.070997870274185
9,-1,-0.4662911434187924,-1.157357527527493,4.070997870274185
8,-2,-0.5934677278916913,-1.157357527527493,4.070997870274185
7,-3,-0.7167570564291088,-1.157357527527493,4.070997870274185
6,-4,-0.8441850218329449,-1.157357527527493,4.070997870274185
5,-5,-0.9742363093955259,-1.157357527527493,4.070997870274185
4,-6,-1.1066700536834806,-1.157357527527493,4.070997870274185
3,-7,-1.2174226372847596,-1.157357527527493,4.070997870274185
2,-8,-1.3105940073954139,-1.157357527527493,4.070997870274185
1,-9,-1.4195388784817091,-1.157357527527493,4.070997870274185
0,-10,-1.4875641323084445,-1.157357527527493,4.070997870274185
-1,-11,-1.5672081665574868,-1.157357527527493,4.070997870274185
-2,-12,-1.6329072671550056,-1.157357527527493,4.070997870274185
-3,-13,-1.6710552104317378,-1.157357527527493,4.070997870274185
12,2,0.003528492850116312,3.1569737810748,2.0084086055939405
11,1,-0.1483584661833705,3.1569737810748,2.0084086055939405
10,0,-0.29004151951078055,3.1569737810748,2.0084086055939405
9,-1,-0.4686577242235805,3.1569737810748,2.0084086055939405
8,-2,-0.6855683341921337,3.1569737810748,2.0084086055939405
7,-3,-0.9244112097679531,3.1569737810748,2.0084086055939405
6,-4,-1.1372674599436097,3.1569737810748,2.0084086055939405
5,-5,-1.321733240164733,3.1569737810748,2.0084086055939405
4,-6,-1.454111800470124,3.1569737810748,2.0084086055939405
3,-7,-1.5943285016419042,3.1569737810748,2.0084086055939405
2,-8,-1.7002198629595133,3.1569737810748,2.0084086055939405
1,-9,-1.7527530913866076,3.1569737810748,2.0084086055939405
0,-10,-1.834941806454628,3.1569737810748,2.0084086055939405
-1,-11,-1.8695754750540423,3.1569737810748,2.0084086055939405
-2,-12,-1.915107562710903,3.1569737810748,2.0084086055939405
-3,-13,-1.9659121161482147,3.1569737810748,2.0084086055939405
12,2,-0.11532611782095864,3.1433430795640422,3.012150505922314
11,1,-0.25201971850014265,3.1433430795640422,3.012150505922314
10,0,-0.41249852102733164,3.1433430795640422,3.012150505922314
9,-1,-0.6146389545722091,3.1433430795640422,3.012150505922314
8,-2,-0.802885297712752,3.1433430795640422,3.012150505922314
7,-3,-0.9980080766056011,3.1433430795640422,3.012150505922314
6,-4,-1.1759913178579688,3.1433430795640422,3.012150505922314
5,-5,-1.3399991561828875,3.1433430795640422,3.012150505922314
4,-6,-1.4881764155400459,3.1433430795640422,3.012150505922314
3,-7,-1.571651008751918,3.1433430795640422,3.012150505922314
2,-8,-1.6715141656995942,3.1433430795640422,3.012150505922314
1,-9,-1.7541916522940604,3.1433430795640422,3.012150505922314
0,-10,-1.8086416752064174,3.1433430795640422,3.012150505922314
-1,-11,-1.8700251770428264,3.1433430795640422,3.012150505922314
-2,-12,-1.9154110413492407,3.1433430795640422,3.012150505922314
-3,-13,-1.94109376012548,3.1433430795640422,3.012150505922314
12,2,0.11581449617989698,0.8507638069790779,0.7620724770798688
11,1,0.013241563215604664,0.8507638069790779,0.7620724770798688
10,0,-0.08952819866661166,0.8507638069790779,0.7620724770798688
9,-1,-0.22081136310838184,0.8507638069790779,0.7620724770798688
8,-2,-0.3791735844249789,0.8507638069790779,0.7620724770798688
7,-3,-0.5636999042143964,0.8507638069790779,0.7620724770798688
6,-4,-0.7563707645354047,0.8507638069790779,0.7620724770798688
5,-5,-0.9422302297079131,0.8507638069790779,0.7620724770798688
4,-6,-1.1421865807389846,0.8507638069790779,0.7620724770798688
3,-7,-1.3040355089310691,0.8507638069790779,0.7620724770798688
2,-8,-1.409765042532291,0.8507638069790779,0.7620724770798688
1,-9,-1.552612565068248,0.8507638069790779,0.7620724770798688
0,-10,-1.6529059472304035,0.8507638069790779,0.7620724770798688
-1,-11,-1.7286500419135857,0.8507638069790779,0.7620724770798688
-2,-12,-1.7850851077903886,0.8507638069790779,0.7620724770798688
-3,-13,-1.8489968454442514,0.8507638069790779,0.7620724770798688
12,2,0.6571913761259485,4.053248722958848,-4.088528205106648
11,1,0.6233464228788124,4.053248722958848,-4.088528205106648
10,0,0.6079039899259228,4.053248722958848,-4.088528205106648
9,-1,0.5508667982298986,4.053248722958848,-4.088528205106648
8,-2,0.4738381285611998,4.053248722958848,-4.088528205106648
7,-3,0.36714556854318914,4.053248722958848,-4.088528205106648
6,-4,0.044311095736734925,4.053248722958848,-4.088528205106648
5,-5,-0.7663264257232371,4.053248722958848,-4.088528205106648
4,-6,-1.6063323338870434,4.053248722958848,-4.088528205106648
3,-7,-1.904337103702646,4.053248722958848,-4.088528205106648
2,-8,-2.051469782917588,4.053248722958848,-4.088528205106648
1,-9,-2.134870562175056,4.053248722958848,-4.088528205106648
0,-10,-2.1791927147320376,4.053248722958848,-4.088528205106648
-1,-11,-2.2028867744944476,4.053248722958848,-4.088528205106648
-2,-12,-2.2298401710754225,4.053248722958848,-4.088528205106648
-3,-13,-2.2360870945679863,4.053248722958848,-4.088528205106648
12,2,-0.14991914584772367,-0.3278736249801453,3.9622408074487776
11,1,-0.25690446500016184,-0.3278736249801453,3.9622408074487776
10,0,-0.39140410536167486,-0.3278736249801453,3.9622408074487776
9,-1,-0.5091345991190801,-0.3278736249801453,3.9622408074487776
8,-2,-0.6144780208596546,-0.3278736249801453,3.9622408074487776
7,-3,-0.7548437691888182,-0.3278736249801453,3.9622408074487776
6,-4,-0.8904533057358035,-0.3278736249801453,3.9622408074487776
5,-5,-1.0516240152004344,-0.3278736249801453,3.9622408074487776
4,-6,-1.1777443878148997,-0.3278736249801453,3.9622408074487776
3,-7,-1.2877751681415965,-0.3278736249801453,3.9622408074487776
2,-8,-1.360376353257466,-0.3278736249801453,3.9622408074487776
1,-9,-1.4654942570936704,-0.3278736249801453,3.9622408074487776
0,-10,-1.552137662240573,-0.3278736249801453,3.9622408074487776
-1,-11,-1.6068003285594916,-0.3278736249801453,3.9622408074487776
-2,-12,-1.6620450233757336,-0.3278736249801453,3.9622408074487776
-3,-13,-1.7200217502642106,-0.3278736249801453,3.9622408074487776
12,2,-0.28392308686629697,2.4381688031063327,4.775630828141031
11,1,-0.4226531066964099,2.4381688031063327,4.775630828141031
10,0,-0.571842180721198,2.4381688031063327,4.775630828141031
9,-1,-0.7217901642852861,2.4381688031063327,4.775630828141031
8,-2,-0.877516581693065,2.4381688031063327,4.775630828141031
7,-3,-1.0578674884092498,2.4381688031063327,4.775630828141031
6,-4,-1.1694908372863433,2.4381688031063327,4.775630828141031
5,-5,-1.3195650381436217,2.4381688031063327,4.775630828141031
4,-6,-1.41800884042013,2.4381688031063327,4.775630828141031
3,-7,-1.5268089340778759,2.4381688031063327,4.775630828141031
